# headword(s) / original English example / Chinese translation
provoke	The sudden price increase may provoke strong complaints.	突然涨价可能引发强烈抱怨。
proximate	The report identifies equipment failure as the proximate cause of the accident.	报告认定设备故障是事故的直接原因。
purify	The filter helps purify water before it reaches the tap.	过滤器帮助净化进入水龙头之前的水。
quantify	It is difficult to quantify the value of a good teacher.	优秀教师的价值很难量化。
quest	The book follows a scientist's quest for a safer energy source.	本书讲述了一位科学家寻找更安全能源的探索。
questionnaire	Please complete the short questionnaire after the workshop.	请在工作坊结束后填写这份简短问卷。
rage	He struggled to control his rage after hearing the news.	听到消息后，他努力控制自己的愤怒。
raid	The police carried out a raid on the empty warehouse.	警方对空仓库进行了一次突袭。
rail	The shipment will travel by rail instead of by road.	这批货将通过铁路而不是公路运输。
rank	The survey asks readers to rank the options in order of importance.	调查让读者按重要性给选项排序。
rational	A rational decision requires facts as well as feelings.	理性的决定既需要感受，也需要事实。
praise	The teacher offered praise for the students' careful work.	老师赞扬了学生们认真的工作。
readily	She readily agreed to help her new neighbour.	她欣然同意帮助新邻居。
realistic	Set a realistic goal that fits the time you have.	根据可用时间设定一个切合实际的目标。
realm	The question lies within the realm of economics.	这个问题属于经济学领域。
reassure	A clear explanation can reassure an anxious patient.	清楚的解释可以让焦虑的患者安心。
recede	The flood began to recede after the rain stopped.	雨停后，洪水开始退去。
reckon	I reckon we need another hour to finish.	我估计我们还需要一个小时才能完成。
reclaim	Passengers can reclaim their bags near the exit.	乘客可以在出口附近取回行李。
recollect	She could recollect the face but not the name.	她能回想起那张脸，却想不起名字。
rectangle	Draw a rectangle around the correct answer.	在正确答案周围画一个矩形。
rectify	The company promised to rectify the error immediately.	公司承诺立即纠正这个错误。
recur	The same problem may recur unless we find its cause.	如果不找出原因，同样的问题可能反复出现。
reel	The fisherman wound the line back onto the reel.	渔夫把鱼线重新绕回卷线轮上。
reference	Keep the guide nearby for quick reference.	把指南放在身边，方便快速查阅。
refine	We can refine the design after testing the first model.	测试第一个模型后，我们可以改进设计。
refrain	Please refrain from talking during the performance.	演出期间请避免交谈。
refund	The shop offered a full refund for the broken lamp.	商店为损坏的灯提供了全额退款。
regarding	I have a question regarding the date of the meeting.	关于开会日期，我有一个问题。
regardless	Everyone may join, regardless of age or experience.	无论年龄或经验如何，每个人都可以参加。
regulate|regulation	The new regulation will regulate noise from construction sites.	新规定将管控建筑工地的噪声。
reign	The castle was built during the queen's reign.	城堡建于这位女王统治期间。
rein	The company needs to rein in unnecessary spending.	公司需要控制不必要的开支。
relation	The chart shows the relation between cost and quality.	图表展示了成本与质量之间的关系。
religious	The building is used for religious ceremonies.	这座建筑用于宗教仪式。
remedy	A new timetable may remedy the problem of crowded buses.	新时刻表可能解决公交车拥挤的问题。
removal	The removal of the fallen tree reopened the path.	倒树被移除后，小路重新畅通了。
render	Heavy snow can render the mountain road impassable.	大雪会使山路无法通行。
reproach	There was a note of reproach in her voice.	她的声音中带着一丝责备。
reproduce	The printer can reproduce the diagram in full colour.	这台打印机能以全彩复制图表。
residence	The building served as the artist's residence for many years.	这栋楼多年来一直是艺术家的住所。
resolute	She remained resolute despite repeated criticism.	尽管遭到反复批评，她仍然坚定不移。
respective	After the meeting, everyone returned to their respective offices.	会后，大家回到了各自的办公室。
restrain|restraint	The guard showed restraint and tried to restrain the angry visitor calmly.	保安表现得很克制，试图平静地制止愤怒的访客。
restrict	The rules restrict the use of cars in the park.	规定限制在公园内使用汽车。
retail	She gained retail experience by working in a bookshop.	她通过在书店工作积累了零售经验。
retort	His sharp retort ended the conversation abruptly.	他尖锐的反驳突然结束了谈话。
retrieve	The technician helped retrieve the lost files.	技术员帮助恢复了丢失的文件。
retrospect	In retrospect, leaving earlier would have been wiser.	回头看，早些离开会更明智。
revenue	Ticket sales provide most of the museum's revenue.	门票销售提供了博物馆的大部分收入。
rigorous	The new equipment must pass rigorous safety tests.	新设备必须通过严格的安全测试。
rival	The two rival firms compete for the same customers.	两家竞争公司争夺同一批顾客。
robust	We need a robust case to protect the camera.	我们需要一个结实的盒子保护相机。
romance	The novel tells a story of romance during a long journey.	小说讲述了漫长旅途中发生的一段爱情故事。
royal	The royal family attended the opening ceremony.	王室成员参加了开幕式。
rubbish	Please put the rubbish in the bin by the gate.	请把垃圾放进门旁的垃圾桶。
sacred	The mountain is sacred to the local community.	对当地社区而言，这座山是神圣的。
safeguard	Regular backups help safeguard your important files.	定期备份有助于保护重要文件。
sanction	The council refused to sanction the building project.	议会拒绝批准这项建设工程。
sarcastic	His sarcastic reply made the discussion more tense.	他讽刺的回答让讨论更加紧张。
satisfaction	Finishing the difficult task gave her real satisfaction.	完成这项困难任务让她感到真正的满足。
scan	Scan the page quickly to find the main idea.	快速浏览页面，找出主要观点。
scarce	Clean water became scarce after the long drought.	长期干旱后，干净的水变得稀缺。
scenario	The team discussed the worst possible scenario before setting off.	出发前，团队讨论了可能发生的最坏情况。
scorn	She refused to treat beginners' questions with scorn.	她不愿用轻蔑的态度对待初学者的问题。
scratch	Be careful not to scratch the wooden table.	小心不要划伤木桌。
script	The actors read the script together before filming.	拍摄前，演员们一起读剧本。
scrutiny	The proposal came under close scrutiny from local residents.	这项提案受到了当地居民的仔细审查。
sculpture	A stone sculpture stands in the centre of the garden.	一座石雕矗立在花园中央。
secure	Secure the ladder before climbing onto the roof.	爬上屋顶前先固定好梯子。
seemingly	The seemingly simple question required a careful answer.	这个看似简单的问题需要仔细作答。
segment	Each segment of the course focuses on a different skill.	课程的每一部分都侧重不同的技能。
selection	The shop offers a wide selection of used books.	这家商店提供种类丰富的二手书供选择。
sensation	The cold water caused a sharp sensation in his teeth.	冷水让他的牙齿产生了一阵强烈的感觉。
sequence	Put the photographs in the correct sequence.	把照片按正确顺序排列。
session	Each training session lasts about forty minutes.	每次训练持续大约四十分钟。
setback	The lost funding was a setback, but the project continued.	资金流失是一次挫折，但项目仍继续进行。
setting	The quiet village provides a perfect setting for the story.	宁静的村庄为故事提供了理想的环境背景。
shatter	A sudden blow can shatter this thin glass.	突然的撞击会使这块薄玻璃粉碎。
shortcoming	The main shortcoming of the plan is its high cost.	这个计划的主要缺点是费用高。
shrink	Hot water may cause the shirt to shrink.	热水可能让衬衫缩水。
sideways	She stepped sideways to let the trolley pass.	她侧身迈了一步，让推车通过。
significant	The change made a significant difference to waiting times.	这项改变使等候时间有了显著变化。
simplicity	The simplicity of the design makes it easy to repair.	设计简单，因此很容易维修。
simulate	The exercise will simulate an emergency landing.	这项演习将模拟紧急降落。
slack	The slack rope needed tightening before the boat departed.	松弛的绳子需要在船出发前拉紧。
slim	The slim athlete moved quickly through the crowd.	那位身材苗条的运动员迅速穿过人群。
slogan	The campaign used a short slogan that everyone could remember.	这场活动用了一个人人都能记住的简短口号。
snap	She tried not to snap at the tired children.	她尽量不对疲倦的孩子们厉声说话。
snatch	The thief tried to snatch a bag from the bicycle.	窃贼试图从自行车上抢走一个包。
so-called	The so-called shortcut actually took us much longer.	那条所谓的捷径实际上让我们花了更长时间。
soak	Soak the beans in water before cooking them.	煮豆子前先把它们泡在水里。
sociable	Her sociable nature helped her make friends quickly.	她合群的性格帮助她很快交到了朋友。
socialism	The lecture traced the history of socialism in Europe.	讲座追溯了社会主义在欧洲的历史。
solemn	The hall fell silent during the solemn ceremony.	庄严的仪式期间，大厅一片寂静。
sophisticated	The laboratory uses sophisticated instruments to measure tiny changes.	实验室使用精密复杂的仪器测量微小变化。
sophomore	As a sophomore, she began to plan her final research project.	大二时，她开始规划毕业研究项目。
spacecraft	The spacecraft sent its first images back to Earth.	宇宙飞船把第一批图像传回了地球。
spacious	The spacious classroom has enough room for group activities.	这间宽敞教室有足够空间开展小组活动。
spade	He used a spade to dig a hole for the tree.	他用铲子挖了一个种树的坑。
sparkle	The drops of water began to sparkle in the sun.	水滴开始在阳光下闪耀。
specialise|specialist	Doctors who specialise in eye care may work at a specialist clinic.	专门研究眼科的医生可能在专科诊所工作。
speciality	Fresh seafood is the restaurant's speciality.	新鲜海鲜是这家餐厅的特色菜。
specification|specify	The specification must specify the exact size of every part.	规格说明必须具体注明每个零件的准确尺寸。
spectacular|splendid	The spectacular fireworks gave the festival a splendid ending.	壮观的烟花给节日带来了精彩的结尾。
speculate	We can only speculate about why the train stopped.	我们只能猜测火车为什么停下来。
splash	Try not to splash water onto the books.	尽量不要把水溅到书上。
spokesman	The spokesman answered questions about the company's new policy.	发言人回答了关于公司新政策的问题。
sponge	Use a damp sponge to wipe the table.	用湿海绵擦桌子。
sponsor	A local business agreed to sponsor the school concert.	一家当地企业同意赞助学校音乐会。
sprout	The seeds began to sprout after a few warm days.	经过几个温暖的日子，种子开始发芽。
stability|stable	A stable base improves the stability of the camera.	稳固的底座能提升相机的稳定性。
stagger	The heavy bag made him stagger as he walked.	沉重的包让他走路踉踉跄跄。
staircase	A narrow staircase leads to the upstairs rooms.	一段狭窄楼梯通往楼上的房间。
stance	The minister explained her stance on the proposed changes.	部长解释了她对拟议改革的立场。
standpoint	From a practical standpoint, the smaller room is easier to maintain.	从实际角度看，小房间更容易维护。
stationary	The bus remained stationary while passengers got on.	乘客上车时，公共汽车保持不动。
stationery	The office ordered paper and other stationery for the new staff.	办公室给新员工订购了纸张和其他文具。
steer	She used both hands to steer the boat away from the rocks.	她用双手操纵船只远离岩石。
stem	The flower has a long stem and small white petals.	这朵花有长长的茎和小小的白色花瓣。
stereotype	The film challenges the stereotype that older people dislike technology.	电影挑战了老年人不喜欢科技的刻板印象。
stern	The teacher gave a stern warning about cheating.	老师对作弊行为作出了严厉警告。
stipulate	The rules stipulate that all visitors must wear helmets.	规则明确要求所有参观者戴头盔。
stocking	The manager is stocking extra supplies before the holiday.	经理正在假期前储备更多物资。
storage	Keep the boxes in a dry storage room.	把箱子放在干燥的储藏室里。
straightforward	The instructions are straightforward and easy to follow.	说明简单明了，容易照着做。
strand	A cancelled flight can strand travellers far from home.	航班取消可能让旅客滞留异乡。
strengthen	Daily practice can strengthen the link between a word and its meaning.	每天练习能加强单词与词义之间的联系。
strive	We strive to make the service useful for everyone.	我们努力让服务对每个人都有用。
stumble	Be careful not to stumble over the loose cable.	小心不要被松散的电缆绊倒。
subjective	Our impression of the music is necessarily subjective.	我们对音乐的感受必然带有主观性。
submerge	Do not submerge the electrical device in water.	不要把电器浸入水中。
subsequent	The error was corrected in a subsequent edition.	这个错误在后来的版本中得到纠正。
suffice	A brief explanation should suffice for this simple question.	对这个简单问题，简短说明应该就足够了。
summarise|summary	Please summarise the report in a one-page summary.	请用一页摘要概括这份报告。
summit	The climbers reached the summit just before sunrise.	登山者在日出前到达了山顶。
summon	The alarm will summon help from the nearby station.	警报会召来附近站点的援助。
super	The new design makes the bag super easy to carry.	新设计让这个包特别容易携带。
superb	The cook prepared a superb meal with simple ingredients.	厨师用简单食材做出了一顿极佳的饭菜。
superiority	The test demonstrated the new material's superiority in strength.	测试证明了新材料在强度方面的优势。
supervise	An experienced nurse will supervise the new staff.	一位有经验的护士将监督新员工的工作。
supplement	You can supplement the textbook with short daily readings.	你可以用每日短篇阅读作为教材的补充。
suppress	He tried to suppress a smile during the serious meeting.	在严肃的会议上，他努力忍住笑容。
surface	The smooth surface of the lake reflected the trees.	平静的湖面映出了树木。
surname	Write your surname in the first box on the form.	在表格第一个方框内填写你的姓。
surpass	This year's attendance may surpass last year's record.	今年的出席人数可能超过去年创下的纪录。
survey	The survey asked residents about their daily journeys.	问卷调查询问了居民的日常出行情况。
suspend	The organisers will suspend the event if lightning approaches.	如果雷电临近，组织者将暂停活动。
sustain	The team needs regular funding to sustain its work.	团队需要稳定的资金支持来维持工作。
sway	The trees began to sway in the strong wind.	树木开始在大风中摇摆。
swing	The gate can swing open in either direction.	这扇门可以朝两个方向转动打开。
symmetry	The building's symmetry makes both sides look identical.	建筑的对称性让两侧看起来完全相同。
sympathetic|sympathise	A sympathetic listener can sympathise with someone facing a difficult choice.	善解人意的倾听者能体谅面临困难选择的人。
synthesis	The final chapter offers a synthesis of the earlier findings.	最后一章综合了前面的研究发现。
synthetic	The jacket is made from a lightweight synthetic fabric.	这件夹克是用轻质合成纤维面料制成的。
taboo	In that household, discussing money was almost taboo.	在那户人家，谈钱几乎是禁忌。
tackle	We should tackle the most urgent problem first.	我们应该先处理最紧迫的问题。
tactic	Offering a free sample is a common sales tactic.	提供免费样品是一种常见的销售策略。
tangible	The project has already produced tangible benefits for residents.	这个项目已经给居民带来了实实在在的好处。
tangle	The wires formed a tangle beneath the desk.	电线在桌下缠成一团。
tariff	The new tariff increased the cost of imported steel.	新的关税提高了进口钢材的成本。
technical|technician	A technician arrived to investigate the technical fault.	一位技术员赶来调查技术故障。
technique	The coach demonstrated a better technique for holding the racket.	教练演示了一种更好的握拍技巧。
temperament	Her calm temperament makes her good at handling complaints.	她沉稳的性情让她擅长处理投诉。
tension	The misunderstanding created tension between the two teams.	误解造成了两个团队之间的紧张关系。
terminal	The bus stops outside the airport terminal.	公共汽车停在机场航站楼外。
terminate	Either party may terminate the agreement with written notice.	任何一方都可以书面通知终止协议。
terrific	You did a terrific job organising the event.	你把这次活动组织得非常好。
terrify|terror	Loud explosions can terrify animals and leave them shaking with terror.	巨大的爆炸声会吓坏动物，使它们因恐惧而发抖。
testimony	The witness's testimony helped explain what happened that night.	证人的证词帮助说明了那晚发生的事。
thereafter	The shop closed in June and remained empty thereafter.	商店六月关门，此后一直空着。
thereby	The new route avoids the town, thereby reducing traffic noise.	新路线绕过小镇，从而减少交通噪声。
therefore	The room is full; therefore, we need another venue.	房间满了，所以我们需要另一个场地。
thermal	Thermal clothing helps keep hikers warm in winter.	保暖服装帮助徒步者在冬季保持温暖。
thirst	The long walk left us with a terrible thirst.	长途步行让我们口渴得厉害。
thorough	The engineer made a thorough check before starting the machine.	工程师启动机器前进行了全面检查。
threat	The rising water posed a threat to nearby homes.	不断上涨的水位对附近房屋构成了威胁。
thus	She practised daily and thus became more confident.	她每天练习，因此变得更加自信。
tile	One loose tile on the floor needs replacing.	地板上一块松动的瓷砖需要更换。
timely	A timely warning gave the family enough time to leave.	及时的警告给了家人足够的撤离时间。
tissue	She used a tissue to wipe the water from her face.	她用纸巾擦掉脸上的水。
tolerance	Different plants have different levels of tolerance for heat.	不同植物对高温的耐受程度不同。
torment	The unanswered question continued to torment him.	那个没有答案的问题继续折磨着他。
torrent	The heavy rain turned the stream into a torrent.	大雨把溪流变成了急流。
torture	The museum documents the use of torture in the old prison.	博物馆记录了旧监狱中使用酷刑的历史。
tragedy	The loss of the fishing boat was a tragedy for the village.	渔船失事对村庄来说是一场悲剧。
trail	We followed a narrow trail through the forest.	我们沿着一条狭窄小径穿过森林。
transcend	A good story can transcend differences in language and culture.	一个好故事可以超越语言和文化的差异。
transient	The tiredness was transient and disappeared after a good night's sleep.	疲劳是短暂的，睡了一个好觉后就消失了。
transit	The goods were damaged while in transit.	货物在运输过程中受损了。
transition	The course helps with the transition from school to work.	这门课程帮助学生从学校过渡到职场。
transplant	Spring is a good time to transplant these young trees.	春季是移栽这些小树的好时机。
trend	The survey reveals a growing trend toward working from home.	调查显示，居家办公的趋势日益明显。
tribute	Students planted a tree as a tribute to their teacher.	学生们种了一棵树，向老师致敬。
trifle	Do not quarrel over a trifle when larger problems need attention.	还有更大的问题需要关注时，不要为琐事争吵。
tropic	The map shows the Tropic of Cancer crossing the region.	地图显示北回归线穿过这个地区。
troublesome	A loose connection caused a troublesome fault in the lights.	松动的连接导致灯具出现烦人的故障。
trumpet	The sound of a trumpet marked the start of the parade.	喇叭声标志着游行开始。
tuition	The scholarship covers tuition but not living costs.	奖学金支付学费，但不支付生活费。
tumble	The empty boxes began to tumble down the stairs.	空箱子开始从楼梯上滚落。
tumor	The scan showed a small tumor near the patient's lung.	扫描显示患者肺部附近有一个小肿瘤。
turbine	The wind turns the turbine to generate electricity.	风带动涡轮机转动以发电。
turbulent|turmoil	The turbulent period left the business in turmoil.	那段动荡时期让企业陷入混乱。
turnover	The shop's annual turnover increased after it began selling online.	开始网上销售后，商店的年营业额增长了。
tutor	A tutor helped him understand the difficult chapters.	一位辅导老师帮助他理解了困难的章节。
uncover	The investigation may uncover the cause of the repeated errors.	调查可能揭示反复出错的原因。
undergo	The building will undergo major repairs this summer.	这栋建筑今年夏天将进行大修。
underground	The cables run underground to protect them from storms.	电缆铺设在地下，以免遭受风暴破坏。
underline	Underline the words that explain the author's main point.	在解释作者主要观点的词句下面画线。
undertake	The company agreed to undertake the repairs at its own expense.	公司同意自费承担维修。
undoubtedly	Regular revision is undoubtedly useful for remembering new words.	经常复习无疑有助于记住新单词。
unfold	Unfold the map so that we can see the whole route.	展开地图，这样我们就能看到完整路线。
unity	The rescue effort showed the strength of community unity.	救援行动展现了社区团结的力量。
universe	The book explores our changing understanding of the universe.	这本书探讨了我们对宇宙不断变化的认识。
unload	Workers began to unload the truck at the warehouse.	工人们开始在仓库卸下卡车上的货物。
upgrade	The school plans to upgrade its old computers.	学校计划升级旧电脑。
uphold	The judge decided to uphold the original ruling.	法官决定维持原判。
upright	Keep the bottle upright to prevent it from leaking.	让瓶子保持直立，防止漏液。
up-to-date	The guide contains up-to-date information about local transport.	指南包含当地交通的最新信息。
upward	An upward trend in sales encouraged the manager.	销售额上升的趋势鼓舞了经理。
usage	The meter records daily water usage.	这个水表记录每天的用水量。
utter	She was too surprised to utter a word.	她惊讶得一句话也说不出来。
vaccine	The laboratory is testing a vaccine against the new disease.	实验室正在测试针对这种新疾病的疫苗。
vanish	The island seemed to vanish as the fog grew thicker.	雾越来越浓，小岛仿佛消失了。
vanity	His vanity made it hard for him to admit a mistake.	虚荣心让他难以承认错误。
variance	The report shows a large variance between planned and actual costs.	报告显示计划费用与实际费用之间有很大差异。
variation	There is considerable variation in prices between the shops.	不同商店的价格有相当大的差别。
vehicle	Only one vehicle can pass through the narrow gate at a time.	这扇窄门一次只能通过一辆车。
veil	A thin veil covered the bride's face.	一层薄面纱遮着新娘的脸。
venue	The organisers chose a larger venue for the concert.	组织者为音乐会选择了更大的场地。
verbal	The manager gave verbal instructions before sending a written guide.	经理在发送书面指南前先作了口头说明。
vertical	Draw a vertical line from the top to the bottom.	从上到下画一条垂直线。
viable	The plan is only viable if we find enough volunteers.	只有找到足够的志愿者，这个计划才可行。
vicious	The fence protects visitors from the vicious dog.	围栏保护游客免受那只凶狗的伤害。
viewpoint	Try to understand the problem from the customer's viewpoint.	试着从顾客的角度理解问题。
vigorous	The proposal led to a vigorous debate among the students.	这项提议在学生中引发了热烈辩论。
violence|violent	The violent storm caused damage, but its violence faded by morning.	猛烈的暴风雨造成了损坏，但到早晨其威力减弱了。
virtual	The museum offers a virtual tour on its website.	博物馆在网站上提供虚拟参观。
visual	The chart is a useful visual aid for explaining the results.	这张图是解释结果的有用视觉辅助工具。
vital	Reliable information is vital to making a good decision.	可靠信息对作出正确决定至关重要。
vivid	Her vivid description made us feel we were there.	她生动的描述让我们仿佛身临其境。
vocal	The lesson includes simple exercises to improve vocal control.	这节课包括提高声音控制能力的简单练习。
vocation	She regards teaching as a vocation rather than just a job.	她把教学看作使命，而不只是一份工作。
void	Leaving the form unsigned may make the agreement void.	不在表格上签字可能导致协议无效。
voluntary|volunteer	Each volunteer joined the project on a voluntary basis.	每位志愿者都是自愿加入这个项目的。
wagon	The farmer loaded bags of grain onto the wagon.	农民把一袋袋粮食装上货车。
waken	The sound of the bell can waken even a deep sleeper.	铃声甚至能唤醒熟睡的人。
wander	We had time to wander through the quiet streets.	我们有时间在安静的街道上漫步。
warranty	The new fridge comes with a two-year warranty.	新冰箱附带两年保修。
waterproof	A waterproof jacket kept her dry in the rain.	一件防水夹克让她在雨中保持干爽。
weave	The workers weave cotton into strong cloth.	工人把棉纱织成结实的布。
web	A spider built its web between the branches.	一只蜘蛛在树枝之间织了网。
wedge	He placed a wooden wedge under the door to keep it open.	他把一个木楔塞在门下，让门保持打开。
whereas	This route is shorter, whereas the other one is quieter.	这条路线较短，而另一条更安静。
whereby	The school created a system whereby students can request extra help.	学校建立了一套制度，学生可以借此申请额外帮助。
wicked	The story describes a wicked ruler who deceived his people.	故事描写了一个欺骗民众的邪恶统治者。
wisdom	Her advice showed the wisdom that comes from experience.	她的建议展现了源于经验的智慧。
withhold	The editor decided to withhold the name until the facts were checked.	编辑决定在事实核实前不公布姓名。
withstand	The bridge is designed to withstand strong winds.	这座桥的设计能够抵御强风。
witness	A witness described the accident to the police.	一位目击者向警方描述了事故。
worldwide	The company delivers its products to customers worldwide.	这家公司向世界各地的顾客配送产品。
wrench	Use a wrench to tighten the loose nut.	用扳手拧紧松动的螺母。
youngster	Each youngster received a book at the end of the visit.	参观结束时，每个孩子都得到了一本书。
zeal	She began the new project with great zeal.	她满怀热情地开始了新项目。
zone	Cars are not allowed in the pedestrian zone.	步行区内不允许汽车通行。
zoom	You can zoom in to read the small print.	你可以放大来看那些小字。
meanwhile	I prepared the food; meanwhile, my brother set the table.	我准备食物；与此同时，我哥哥摆好餐桌。
nonetheless	The task was difficult; nonetheless, she completed it on time.	任务很难，尽管如此，她还是按时完成了。
commit	They commit to finishing the project by Friday.	他们承诺在星期五之前完成这个项目。
conservative	The manager took a conservative approach to spending.	经理在支出方面采取了保守的做法。
access	All students have access to the school library.	所有学生都有权使用学校图书馆。
accomplish	We can accomplish this task by working together.	我们可以通过合作完成这项任务。
approve	The committee will approve the new plan tomorrow.	委员会明天将批准新计划。
effect	The new rule had a positive effect on safety.	新规定对安全产生了积极影响。
